Id,Label,timeset,target,componentnumber,degree,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,Cluster
5959,5959,,0,0,1,0,0,11,0.18933,0.198505,0,0.004163,3,2
5960,5960,,14,0,5,0.1,1,11,0.168245,0.174623,16797.696789,0.001654,2,5
5961,5961,,16,0,1,0,0,11,0.149079,0.152829,0,0.000354,9,0
5962,5962,,11,0,31,0.298925,139,10,0.206759,0.218809,44949.315422,0.042017,7,7
5963,5963,,6,0,16,0.408333,49,9,0.226963,0.244191,12109.810358,0.049829,2,3
5964,5964,,16,0,6,0.133333,2,9,0.239446,0.253104,20168.198152,0.016772,9,0
5965,5965,,17,0,1,0,0,10,0.179002,0.188055,0,0.001201,9,0
5966,5966,,6,0,14,0.153846,14,10,0.214033,0.230309,22228.75674,0.032596,2,3
5967,5967,,2,0,2,0,0,10,0.164289,0.168709,7622,0.000682,9,0
5968,5968,,3,0,19,0.315789,54,10,0.203894,0.216222,23900.025463,0.019877,8,4
5969,5969,,17,0,4,0.5,3,10,0.221728,0.235414,5576.086143,0.018016,9,0
5970,5970,,10,0,3,1,3,12,0.17552,0.18323,0,0.002102,5,1
5971,5971,,5,0,1,0,0,11,0.174387,0.180463,0,0.000511,0,5
5972,5972,,10,0,10,0.111111,5,10,0.184724,0.195938,7729.086188,0.008084,5,1
5973,5973,,10,0,1,0,0,12,0.155765,0.160143,0,0.000425,0,1
5974,5974,,7,0,2,0,0,11,0.189147,0.197962,673.013966,0.002809,5,1
5975,5975,,17,0,1,0,0,11,0.169032,0.175896,0,0.000685,9,0
5976,5976,,0,0,1,0,0,12,0.163531,0.169368,0,0.00054,3,2
5977,5977,,14,0,2,0,0,10,0.184317,0.19324,9.081166,0.003324,2,3
5978,5978,,0,0,9,0.083333,3,10,0.212767,0.227927,24169.775454,0.032567,3,2
5979,5979,,6,0,5,0.3,3,10,0.20426,0.217881,189.637894,0.01849,2,3
5980,5980,,5,0,2,1,1,10,0.210854,0.222206,0,0.004993,0,5
5981,5981,,1,0,6,0.4,6,11,0.175702,0.183438,8177.49663,0.003764,8,4
5982,5982,,1,0,1,0,0,11,0.177788,0.184593,0,0.000908,3,2
5983,5983,,3,0,1,0,0,12,0.145313,0.149379,0,0.000447,8,4
5984,5984,,16,0,8,0.142857,4,10,0.190532,0.200053,16701.688571,0.004003,0,5
5985,5985,,14,0,7,0.190476,4,9,0.219241,0.233595,4099.052697,0.018576,2,3
5986,5986,,6,0,3,0,0,14,0.111624,0.113933,15243,0.000886,9,0
5987,5987,,17,0,1,0,0,10,0.1916,0.199928,0,0.003774,4,6
5988,5988,,15,0,69,0.245098,575,10,0.228254,0.247845,55259.010147,0.253381,1,1
5989,5989,,10,0,4,0.166667,1,10,0.199367,0.209057,18831.796247,0.00403,5,1
5990,5990,,0,0,2,1,1,10,0.222368,0.236953,0,0.029629,3,2
5991,5991,,17,0,2,0,0,10,0.215485,0.228055,7622,0.009445,9,0
5992,5992,,6,0,2,0,0,11,0.162693,0.168264,7426.99995,0.000806,4,4
5993,5993,,8,0,17,0.529412,72,10,0.220528,0.23374,1063.773053,0.048574,4,6
5994,5994,,17,0,2,0,0,10,0.189316,0.198848,2.739104,0.003096,9,0
5995,5995,,8,0,1,0,0,10,0.192821,0.202413,0,0.004839,4,6
5996,5996,,17,0,2,0,0,11,0.191384,0.201528,1364.784001,0.002516,9,0
5997,5997,,3,0,2,0,0,10,0.194058,0.201775,381.960589,0.001539,8,4
5998,5998,,10,0,2,1,1,10,0.192626,0.201535,0,0.002178,1,1
5999,5999,,3,0,1,0,0,12,0.146334,0.151013,0,0.000452,8,4
6000,6000,,2,0,6,1,15,10,0.202971,0.212042,0,0.01061,5,8
6001,6001,,15,0,22,0.290043,67,10,0.228111,0.244573,33987.974484,0.093976,1,1
6002,6002,,10,0,18,0.261438,40,10,0.228514,0.246438,29102.282114,0.061168,5,1
6003,6003,,14,0,9,0.277778,10,9,0.22063,0.235671,34922.035827,0.029982,2,3
6004,6004,,8,0,13,0.179487,14,10,0.198536,0.210894,24911.198876,0.014126,4,6
6005,6005,,3,0,5,0.2,2,10,0.181164,0.18951,1953.918407,0.003015,8,4
6006,6006,,5,0,1,0,0,11,0.177287,0.1839,0,0.000554,9,0
6007,6007,,0,0,1,0,0,11,0.165315,0.171462,0,0.000564,3,2
6008,6008,,3,0,2,0,0,11,0.174483,0.180497,862.449887,0.001195,8,4
6009,6009,,5,0,2,1,1,11,0.176687,0.183934,0,0.00188,0,5
6010,6010,,17,0,1,0,0,10,0.189613,0.198376,0,0.00136,9,0
6011,6011,,10,0,2,0,0,11,0.184617,0.191952,7622,0.001112,5,1
6012,6012,,10,0,11,0.272727,15,10,0.206731,0.220982,10844.579133,0.021595,5,1
6013,6013,,6,0,9,0.361111,13,10,0.209803,0.225486,1851.201867,0.028177,2,3
6014,6014,,5,0,2,0,0,10,0.200336,0.211321,376.755892,0.011939,3,2
6015,6015,,10,0,3,0.333333,1,10,0.200063,0.209771,555.74332,0.004137,5,1
6016,6016,,10,0,35,0.127731,76,10,0.231105,0.252127,85855.841419,0.084049,5,1
6017,6017,,0,0,3,0,0,11,0.166397,0.173366,15243,0.00149,3,2
6018,6018,,14,0,3,0,0,11,0.197949,0.206756,4476.582974,0.002331,0,5
6019,6019,,17,0,2,1,1,10,0.197913,0.20712,0,0.002306,9,0
6020,6020,,10,0,8,0.035714,1,10,0.220758,0.23232,40070.689758,0.006523,5,1
6021,6021,,3,0,10,0.177778,8,10,0.190332,0.199499,34546.924116,0.005694,8,4
6022,6022,,5,0,34,0.130125,73,10,0.235387,0.25423,79428.148928,0.04943,0,5
6023,6023,,0,0,11,0.145455,8,10,0.234583,0.252724,55350.703985,0.032979,3,2
6024,6024,,3,0,1,0,0,12,0.151025,0.155035,0,0.000409,8,4
6025,6025,,14,0,5,0.2,2,10,0.203383,0.215086,6909.296058,0.00939,2,3
6026,6026,,5,0,2,1,1,11,0.1857,0.193926,0,0.002068,0,5
6027,6027,,8,0,3,0,0,10,0.185565,0.195037,321.044726,0.004123,4,6
6028,6028,,10,0,1,0,0,11,0.175016,0.18096,0,0.000603,8,4
6029,6029,,16,0,2,0,0,10,0.208199,0.219886,2243.482924,0.00407,1,0
6030,6030,,10,0,2,1,1,12,0.165566,0.173213,0,0.001169,5,1
6031,6031,,0,0,8,0.178571,5,10,0.207621,0.221167,2381.622828,0.033628,3,2
6032,6032,,0,0,5,0.2,2,10,0.199853,0.21149,292.463556,0.018078,3,2
6033,6033,,17,0,2,0,0,10,0.223929,0.234035,5283.267607,0.004412,1,0
6034,6034,,10,0,2,0,0,12,0.138547,0.142128,15242,0.000625,5,1
6035,6035,,14,0,1,0,0,10,0.203031,0.213186,0,0.003043,2,3
6036,6036,,6,0,8,0.071429,2,9,0.226807,0.24179,22051.145378,0.037722,3,2
6037,6037,,0,0,5,0.3,3,11,0.192413,0.203571,135.026392,0.011566,3,2
6038,6038,,13,0,2,0,0,11,0.182929,0.189113,542.74958,0.001459,6,9
6039,6039,,3,0,1,0,0,11,0.177291,0.18389,0,0.00069,8,4
6040,6040,,2,0,3,0,0,10,0.177547,0.18382,15243,0.002492,5,8
6041,6041,,5,0,6,0.466667,7,10,0.219886,0.232884,11196.008336,0.010644,0,5
6042,6042,,10,0,2,0,0,11,0.17508,0.182585,3709.651304,0.001139,5,1
6043,6043,,14,0,7,0.619048,13,10,0.204809,0.218149,73.753452,0.022454,2,3
6044,6044,,16,0,2,0,0,10,0.186359,0.193384,7622,0.000976,9,0
6045,6045,,17,0,2,0,0,10,0.180936,0.188383,282.54085,0.001653,9,0
6046,6046,,17,0,17,0.338235,46,10,0.22281,0.237788,2548.056351,0.033544,9,0
6047,6047,,10,0,18,0.20915,32,10,0.22496,0.241505,54571.173035,0.035027,5,1
6048,6048,,0,0,4,0,0,10,0.198221,0.208391,7014.76041,0.008574,3,2
6049,6049,,17,0,6,0.133333,2,9,0.218863,0.232234,4056.138933,0.013885,9,0
6050,6050,,17,0,1,0,0,10,0.204941,0.220141,0,0.01208,9,0
6051,6051,,0,0,3,0.333333,1,11,0.189255,0.197912,122.991786,0.002324,3,2
6052,6052,,10,0,2,0,0,9,0.227505,0.239374,5325.349118,0.006474,8,0
6053,6053,,3,0,1,0,0,11,0.16925,0.174294,0,0.000549,8,4
6054,6054,,17,0,19,0.339181,58,10,0.23063,0.247609,7751.224408,0.059623,9,0
6055,6055,,10,0,1,0,0,11,0.183426,0.189954,0,0.000701,5,1
6056,6056,,8,0,7,0.952381,20,11,0.198247,0.213198,4.381382,0.034101,5,1
6057,6057,,16,0,1,0,0,11,0.192851,0.202933,0,0.00393,9,0
6058,6058,,17,0,6,0.066667,1,10,0.200737,0.212343,515.87126,0.009893,9,0
6059,6059,,6,0,1,0,0,12,0.154996,0.159538,0,0.000409,0,5
6060,6060,,7,0,2,0,0,11,0.17535,0.182117,53.407784,0.001097,5,1
6061,6061,,10,0,1,0,0,11,0.182499,0.188494,0,0.000669,5,6
6062,6062,,10,0,9,0.25,9,11,0.198697,0.213876,15777.266832,0.027302,5,1
6063,6063,,17,0,8,0.464286,13,9,0.206939,0.219491,1549.60712,0.015581,9,0
6064,6064,,17,0,1,0,0,10,0.215473,0.227967,0,0.009153,9,0
6065,6065,,8,0,23,0.173913,44,9,0.224523,0.24165,55317.32585,0.042723,4,6
6066,6066,,17,0,1,0,0,10,0.202293,0.210843,0,0.002625,5,8
6067,6067,,10,0,3,0,0,11,0.191187,0.201797,115.258031,0.006195,5,1
6068,6068,,7,0,2,1,1,11,0.179436,0.187054,0,0.001536,5,1
6069,6069,,10,0,7,0.047619,1,11,0.209596,0.225427,9727.972452,0.018588,5,1
6070,6070,,8,0,5,0.5,5,10,0.192354,0.201069,74.817818,0.005661,4,6
6071,6071,,14,0,2,1,1,10,0.202406,0.214184,0,0.008756,2,3
6072,6072,,5,0,1,0,0,11,0.16161,0.167612,0,0.00049,2,3
6073,6073,,15,0,15,0.552381,58,10,0.215211,0.229539,596.421022,0.079196,1,1
6074,6074,,10,0,22,0.246753,57,10,0.221702,0.237941,13968.970012,0.047461,5,1
6075,6075,,10,0,1,0,0,13,0.137215,0.140654,0,0.000313,5,1
6076,6076,,15,0,3,0.666667,2,11,0.190895,0.201022,98.615282,0.012004,1,1
6077,6077,,0,0,11,0.181818,10,10,0.230944,0.247995,14507.021655,0.050757,3,2
6078,6078,,10,0,9,0.5,18,11,0.17847,0.187612,3008.387384,0.007532,5,1
6079,6079,,6,0,2,0,0,11,0.184122,0.19256,59.387568,0.001687,9,0
6080,6080,,17,0,3,0,0,10,0.207841,0.220399,3471.228785,0.005239,9,0
6081,6081,,6,0,4,0.5,3,10,0.187925,0.197735,8.307493,0.005581,2,3
6082,6082,,14,0,2,0,0,9,0.218938,0.229851,2296.420483,0.005216,4,3
6083,6083,,17,0,6,0.133333,2,11,0.184854,0.194921,5504.068216,0.003418,9,0
6084,6084,,1,0,5,0.3,3,11,0.174647,0.181387,5517.234241,0.00308,8,4
6085,6085,,3,0,7,0.190476,4,11,0.182753,0.191378,15885.030494,0.003903,8,4
6086,6086,,15,0,6,0.333333,5,10,0.205035,0.215376,393.763474,0.017957,1,1
6087,6087,,6,0,2,0,0,10,0.193925,0.204222,1433.709358,0.003353,9,3
6088,6088,,17,0,11,0.090909,5,10,0.195046,0.20748,20962.232733,0.007982,9,0
6089,6089,,14,0,6,0.266667,4,9,0.199492,0.211753,803.413495,0.018652,2,3
6090,6090,,0,0,4,0.5,3,11,0.189142,0.198654,44.351641,0.005577,3,2
6091,6091,,3,0,2,1,1,11,0.175544,0.180981,0,0.000855,4,6
6092,6092,,15,0,12,0.363636,24,10,0.214781,0.231921,3878.299352,0.052489,1,1
6093,6093,,17,0,1,0,0,11,0.164979,0.170602,0,0.0004,9,0
6094,6094,,14,0,22,0.290043,67,9,0.225626,0.242865,13649.234165,0.073299,2,3
6095,6095,,17,0,19,0.146199,25,10,0.233333,0.253283,34914.646701,0.048371,9,0
6096,6096,,14,0,9,0.138889,5,9,0.200584,0.212058,7170.990784,0.015357,2,3
6097,6097,,6,0,2,0,0,10,0.172994,0.180376,1646.600098,0.001997,8,3
6098,6098,,10,0,1,0,0,11,0.183052,0.189284,0,0.000618,5,1
6099,6099,,16,0,3,0.333333,1,11,0.1969,0.206442,2765.978616,0.002478,9,0
6100,6100,,0,0,1,0,0,11,0.203535,0.21632,0,0.01792,3,2
6101,6101,,10,0,119,0.062812,441,9,0.273294,0.301678,1504994.26794,0.264748,5,1
6102,6102,,17,0,2,0,0,10,0.189039,0.198191,155.689722,0.00197,9,0
6103,6103,,14,0,3,0,0,10,0.203193,0.214104,426.511783,0.008154,2,3
6104,6104,,10,0,6,0.2,3,11,0.189462,0.200555,558.801719,0.005563,5,1
6105,6105,,0,0,60,0.281921,499,10,0.243585,0.26627,36562.87028,0.453774,3,2
6106,6106,,3,0,1,0,0,11,0.158766,0.163474,0,0.000563,8,4
6107,6107,,10,0,2,0,0,11,0.179673,0.187319,2.409524,0.001546,5,1
6108,6108,,0,0,53,0.338171,466,9,0.256063,0.280678,136573.353866,0.453374,3,2
6109,6109,,15,0,1,0,0,10,0.185511,0.191788,0,0.000684,8,4
6110,6110,,10,0,16,0.283333,34,11,0.214993,0.233465,12406.501488,0.052361,5,1
6111,6111,,10,0,6,0.266667,4,11,0.198175,0.213084,19479.018896,0.019887,5,1
6112,6112,,17,0,9,0.277778,10,10,0.209931,0.222645,586.781433,0.018542,9,0
6113,6113,,10,0,2,0,0,11,0.188618,0.199104,24.734759,0.004211,5,1
6114,6114,,16,0,1,0,0,11,0.193404,0.203138,0,0.002438,9,0
6115,6115,,14,0,11,0.109091,6,9,0.220688,0.234645,49771.8055,0.020884,2,3
6116,6116,,1,0,10,0.333333,15,11,0.172904,0.179619,1997.186953,0.005583,8,4
6117,6117,,10,0,2,1,1,12,0.169081,0.176732,0,0.001468,5,1
6118,6118,,17,0,9,0.472222,17,10,0.211662,0.228469,2101.475937,0.025318,9,0
6119,6119,,17,0,1,0,0,12,0.159617,0.164594,0,0.000376,9,5
6120,6120,,17,0,17,0.029412,4,11,0.182972,0.19287,44069.228454,0.007444,9,0
6121,6121,,5,0,3,0.333333,1,10,0.220019,0.232546,15146.977789,0.007256,9,0
6122,6122,,10,0,1,0,0,12,0.152533,0.156839,0,0.000325,5,1
6123,6123,,3,0,2,0,0,12,0.142577,0.146935,54.035281,0.000758,8,4
6124,6124,,6,0,2,0,0,11,0.168115,0.174593,1425.415482,0.001222,3,2
6125,6125,,17,0,15,0.104762,11,9,0.22345,0.239453,15580.353641,0.029154,9,0
6126,6126,,10,0,32,0.389113,193,10,0.227328,0.245752,31104.645381,0.10294,5,1
6127,6127,,16,0,5,0.1,1,10,0.198325,0.207873,10071.649749,0.004247,9,0
6128,6128,,1,0,1,0,0,12,0.166692,0.171764,0,0.000802,8,4
6129,6129,,10,0,12,0.075758,5,11,0.197278,0.210983,15955.671604,0.014289,5,1
6130,6130,,0,0,7,0.285714,6,10,0.227613,0.244116,2270.837513,0.064378,3,2
6131,6131,,14,0,3,0.333333,1,10,0.205743,0.217432,1099.53115,0.009982,2,3
6132,6132,,3,0,1,0,0,12,0.137866,0.141034,0,0.00032,8,4
6133,6133,,10,0,1,0,0,12,0.158328,0.163789,0,0.000479,5,1
6134,6134,,8,0,15,0.228571,24,9,0.220854,0.234408,22906.92821,0.028948,4,6
6135,6135,,17,0,7,0.142857,3,10,0.225339,0.240772,13506.354466,0.019473,9,0
6136,6136,,17,0,8,0.321429,9,10,0.233048,0.250971,11487.225315,0.036872,9,0
6137,6137,,3,0,3,0,0,11,0.182259,0.190348,818.388835,0.003246,8,4
6138,6138,,5,0,2,0,0,11,0.177949,0.185144,86.139346,0.001411,0,5
6139,6139,,6,0,4,0,0,10,0.206541,0.217626,9617.20202,0.004357,2,3
6140,6140,,0,0,19,0.391813,67,9,0.229816,0.248175,5668.958817,0.159421,3,2
6141,6141,,0,0,10,0.2,9,10,0.229851,0.24624,10325.206712,0.0773,3,2
6142,6142,,0,0,18,0.150327,23,10,0.220318,0.238181,21203.566659,0.076654,3,2
6143,6143,,0,0,2,0,0,11,0.194728,0.204351,48.510361,0.006008,3,2
6144,6144,,6,0,4,0.5,3,10,0.208444,0.221912,593.084738,0.014355,2,3
6145,6145,,10,0,9,0.444444,16,10,0.204782,0.21313,52151.326602,0.005434,4,1
6146,6146,,0,0,28,0.156085,59,10,0.226001,0.245608,33157.428619,0.151234,3,2
6147,6147,,0,0,8,0.321429,9,10,0.216507,0.229363,11276.258406,0.020766,3,2
6148,6148,,8,0,6,0.666667,10,10,0.206933,0.217203,61.04763,0.015063,4,6
6149,6149,,17,0,2,1,1,11,0.166678,0.172801,0,0.001287,8,4
6150,6150,,17,0,1,0,0,12,0.165894,0.172133,0,0.000656,0,5
6151,6151,,10,0,1,0,0,12,0.162947,0.168816,0,0.000548,5,1
6152,6152,,15,0,5,0.4,4,10,0.197318,0.209751,253.944101,0.028669,1,1
6153,6153,,3,0,4,0,0,10,0.183629,0.192428,15137.554532,0.002384,8,4
6154,6154,,17,0,9,0.583333,21,9,0.210895,0.223442,1181.225956,0.01656,9,0
6155,6155,,11,0,9,0.222222,8,11,0.175121,0.182365,285.243114,0.010395,7,7
6156,6156,,0,0,4,0.5,3,10,0.203107,0.214431,436.957437,0.015481,3,2
6157,6157,,17,0,3,0,0,11,0.194728,0.205928,413.517808,0.005345,9,0
6158,6158,,0,0,1,0,0,11,0.168248,0.173604,0,0.000568,5,1
6159,6159,,7,0,2,0,0,9,0.227545,0.238574,4194.089074,0.005255,5,0
6160,6160,,1,0,17,0.139706,19,11,0.200031,0.209633,46381.858697,0.009068,8,4
6161,6161,,15,0,3,0.666667,2,11,0.185986,0.195232,6.404034,0.010452,1,1
6162,6162,,3,0,2,0,0,10,0.185909,0.192207,2858.503775,0.001037,8,4
6163,6163,,17,0,7,0.095238,2,10,0.193876,0.203509,12801.688853,0.00373,9,0
6164,6164,,10,0,3,1,3,11,0.180828,0.189257,0,0.002491,5,1
6165,6165,,0,0,8,0.178571,5,10,0.199937,0.210278,17260.257712,0.004745,4,0
6166,6166,,6,0,7,0.095238,2,9,0.203253,0.217738,2969.827442,0.015534,2,3
6167,6167,,11,0,15,0.361905,38,11,0.186847,0.196516,7318.80257,0.022371,7,7
6168,6168,,0,0,15,0.228571,24,10,0.218694,0.23681,8563.750171,0.084757,3,2
6169,6169,,17,0,2,1,1,10,0.221181,0.237025,0,0.021233,9,0
6170,6170,,17,0,2,1,1,10,0.20989,0.221901,0,0.008706,9,0
6171,6171,,17,0,7,0.571429,12,10,0.191096,0.200863,112.850567,0.006799,9,0
6172,6172,,8,0,3,0,0,10,0.225226,0.239399,27673.767281,0.010824,4,6
6173,6173,,10,0,2,0,0,13,0.141434,0.146519,7622,0.000657,5,1
6174,6174,,10,0,8,0.107143,3,9,0.234381,0.247551,37735.543586,0.01684,4,0
6175,6175,,10,0,26,0.113846,37,10,0.212304,0.229415,20440.931128,0.039342,5,1
6176,6176,,10,0,3,0,0,11,0.178562,0.186782,7752.635896,0.00169,5,1
6177,6177,,17,0,3,0,0,10,0.202934,0.215547,18860.29158,0.006339,9,0
6178,6178,,7,0,3,0.333333,1,11,0.187893,0.194417,2701.171432,0.001599,5,1
6179,6179,,10,0,5,0.2,2,11,0.18982,0.200521,11584.621873,0.005297,5,1
6180,6180,,3,0,19,0.304094,52,11,0.183678,0.19449,11026.308255,0.017409,8,4
6181,6181,,17,0,4,0.5,3,10,0.216975,0.230061,281.108619,0.016047,9,0
6182,6182,,0,0,4,0.5,3,10,0.203367,0.214616,7622,0.007073,3,2
6183,6183,,8,0,2,0,0,10,0.177572,0.186439,256.879508,0.001397,4,6
6184,6184,,15,0,2,1,1,11,0.18575,0.19385,0,0.003592,1,1
6185,6185,,17,0,6,0,0,10,0.212856,0.224073,18995.229748,0.00584,9,0
6186,6186,,5,0,11,0.072727,4,10,0.201736,0.21218,41364.247065,0.006186,0,5
6187,6187,,8,0,5,0.4,4,10,0.214557,0.228409,3039.728895,0.015716,4,6
6188,6188,,10,0,2,0,0,11,0.187944,0.198152,14.853652,0.003875,5,1
6189,6189,,17,0,1,0,0,10,0.19603,0.207936,0,0.004497,9,0
6190,6190,,17,0,18,0.431373,66,11,0.179057,0.189683,8451.965358,0.014746,0,5
6191,6191,,9,0,3,0.333333,1,10,0.199722,0.208041,2195.147538,0.002607,5,1
6192,6192,,10,0,3,0,0,11,0.181586,0.189788,3112.901485,0.002267,5,1
6193,6193,,0,0,12,0.515152,34,10,0.226068,0.242999,227.46129,0.101629,3,2
6194,6194,,3,0,17,0.058824,8,11,0.189679,0.200028,70801.090444,0.00802,8,4
6195,6195,,17,0,7,0.428571,9,10,0.219001,0.233862,3840.18583,0.02317,9,0
6196,6196,,8,0,5,0.2,2,10,0.20187,0.214631,594.280826,0.010455,4,6
6197,6197,,6,0,3,0,0,10,0.203459,0.213414,8384.742303,0.002799,2,3
6198,6198,,6,0,2,0,0,11,0.189189,0.197588,3194.842849,0.00172,0,5
6199,6199,,10,0,4,0.166667,1,11,0.190475,0.202298,7744.820923,0.007412,5,1
6200,6200,,10,0,28,0.156085,59,10,0.215876,0.234651,49385.574716,0.047915,5,1
6201,6201,,11,0,13,0.24359,19,11,0.184612,0.194259,2945.813071,0.016624,7,7
6202,6202,,8,0,11,0.563636,31,10,0.209752,0.220996,244.377124,0.030182,4,6
6203,6203,,17,0,1,0,0,10,0.19603,0.207936,0,0.004497,9,0
6204,6204,,10,0,1,0,0,10,0.195081,0.203179,0,0.002083,5,8
6205,6205,,0,0,10,0.266667,12,10,0.211181,0.226903,1058.802028,0.057921,3,2
6206,6206,,10,0,9,0.416667,15,10,0.201923,0.214691,7046.193898,0.01205,5,1
6207,6207,,8,0,45,0.228283,226,9,0.223404,0.240079,22391.962735,0.094561,4,6
6208,6208,,6,0,6,0.266667,4,10,0.214485,0.230451,7119.154299,0.02278,2,3
6209,6209,,3,0,2,0,0,13,0.143125,0.14744,15242,0.000767,8,4
6210,6210,,10,0,1,0,0,12,0.154672,0.159798,0,0.000339,5,1
6211,6211,,3,0,3,0.666667,2,11,0.175024,0.181091,0.5,0.001246,8,4
6212,6212,,5,0,4,0.5,3,10,0.211216,0.222554,7622,0.006177,0,5
6213,6213,,17,0,1,0,0,11,0.184309,0.193494,0,0.00209,9,0
6214,6214,,14,0,3,0.333333,1,10,0.220032,0.232745,844.286641,0.007794,0,5
6215,6215,,15,0,1,0,0,11,0.188497,0.197597,0,0.006351,1,1
6216,6216,,5,0,1,0,0,11,0.170518,0.177724,0,0.002156,0,5
6217,6217,,15,0,51,0.260392,332,10,0.230476,0.252236,42243.866287,0.214019,1,1
6218,6218,,17,0,1,0,0,11,0.193404,0.203138,0,0.002438,9,0
6219,6219,,0,0,15,0.171429,18,10,0.231393,0.250671,18830.075867,0.065913,3,2
6220,6220,,10,0,6,0.066667,1,11,0.177523,0.186183,8155.950272,0.00328,5,1
6221,6221,,5,0,3,0.333333,1,12,0.165854,0.172222,3376.22448,0.001174,4,2
6222,6222,,8,0,7,0.333333,7,10,0.194113,0.204082,191.155133,0.011412,4,6
6223,6223,,0,0,1,0,0,10,0.199133,0.208879,0,0.004159,3,2
6224,6224,,17,0,1,0,0,12,0.143112,0.147284,0,0.000368,9,0
6225,6225,,5,0,1,0,0,11,0.141114,0.143893,0,0.000336,9,0
6226,6226,,17,0,2,0,0,11,0.192797,0.202004,232.260274,0.001773,9,0
6227,6227,,17,0,2,0,0,11,0.162989,0.168491,7622,0.000811,4,6
6228,6228,,5,0,4,0.333333,2,10,0.183519,0.192016,190.869413,0.004562,0,5
6229,6229,,10,0,2,0,0,10,0.190804,0.197728,27.332543,0.001456,4,4
6230,6230,,17,0,1,0,0,10,0.179924,0.188627,0,0.001134,9,0
6231,6231,,17,0,1,0,0,10,0.183891,0.191154,0,0.002092,4,6
6232,6232,,0,0,7,0,0,10,0.213667,0.226135,33900.701193,0.012589,0,5
6233,6233,,11,0,8,0.5,14,10,0.190871,0.200712,6248.477664,0.011797,7,7
6234,6234,,0,0,27,0.176638,62,10,0.234273,0.253776,27447.381915,0.156034,3,2
6235,6235,,17,0,11,0.672727,37,11,0.175568,0.185121,1044.46484,0.010165,0,5
6236,6236,,0,0,19,0.157895,27,9,0.240861,0.260031,20446.026719,0.106138,3,2
6237,6237,,6,0,2,0,0,10,0.182832,0.192133,7622,0.002844,2,3
6238,6238,,10,0,6,0.4,6,11,0.195061,0.206584,8629.231461,0.008906,5,1
6239,6239,,6,0,1,0,0,11,0.169838,0.176483,0,0.00058,8,4
6240,6240,,17,0,1,0,0,10,0.193061,0.201895,0,0.003268,4,6
6241,6241,,16,0,43,0.042082,38,9,0.229077,0.244227,239225.428225,0.02814,9,0
6242,6242,,10,0,4,0.333333,2,12,0.163244,0.169743,2.333333,0.001886,5,1
6243,6243,,14,0,1,0,0,11,0.18285,0.190167,0,0.000752,0,5
6244,6244,,17,0,1,0,0,9,0.21865,0.229357,0,0.004743,4,0
6245,6245,,17,0,10,0.177778,8,10,0.216538,0.231249,4371.361071,0.022868,9,0
6246,6246,,3,0,4,0,0,11,0.174872,0.182635,878.152359,0.002536,8,4
6247,6247,,10,0,1,0,0,13,0.145513,0.150351,0,0.000495,5,1
6248,6248,,17,0,2,0,0,10,0.197063,0.208008,850.033527,0.003066,9,0
6249,6249,,15,0,8,0.428571,12,11,0.199268,0.211544,955.747191,0.020152,1,1
6250,6250,,8,0,6,0,0,11,0.189109,0.198086,38927.174209,0.002689,0,5
6251,6251,,8,0,2,0,0,11,0.180499,0.188388,129.72023,0.002226,4,6
6252,6252,,7,0,23,0.023715,6,10,0.224576,0.240296,142717.448073,0.020515,5,1
6253,6253,,5,0,1,0,0,11,0.185728,0.193268,0,0.000976,0,5
6254,6254,,5,0,2,0,0,13,0.13453,0.137539,7622,0.000598,0,5
6255,6255,,11,0,6,0.2,3,9,0.221541,0.23387,40423.646405,0.011174,7,7
6256,6256,,3,0,20,0.115789,22,11,0.192777,0.204982,96136.599284,0.014659,8,4
6257,6257,,17,0,1,0,0,10,0.19603,0.207936,0,0.004497,9,0
6258,6258,,17,0,6,0,0,10,0.202003,0.214873,2552.269437,0.006822,9,0
6259,6259,,17,0,15,0.419048,44,10,0.193252,0.20446,18715.920462,0.013399,0,5
6260,6260,,10,0,1,0,0,12,0.158078,0.161985,0,0.00038,5,1
6261,6261,,14,0,5,0.4,4,10,0.210988,0.223385,508.657131,0.01697,2,3
6262,6262,,17,0,15,0.142857,15,9,0.225753,0.241786,26434.009711,0.023705,9,0
6263,6263,,10,0,2,0,0,12,0.159902,0.16614,7622,0.000753,5,1
6264,6264,,12,0,1,0,0,10,0.219734,0.22983,0,0.003784,1,1
6265,6265,,0,0,1,0,0,11,0.180511,0.189753,0,0.002724,3,2
6266,6266,,8,0,3,0.333333,1,10,0.19685,0.20675,210.095082,0.004923,4,6
6267,6267,,17,0,19,0.192982,33,10,0.224305,0.243009,25904.954851,0.04912,9,0
6268,6268,,8,0,1,0,0,11,0.17432,0.180683,0,0.001765,4,6
6269,6269,,10,0,7,0.142857,3,10,0.217415,0.230451,13002.234875,0.012347,5,1
6270,6270,,11,0,7,0.809524,17,11,0.176679,0.18415,8.093718,0.013994,7,7
6271,6271,,11,0,2,0,0,11,0.162309,0.168593,15.615831,0.002726,7,7
6272,6272,,16,0,11,0.036364,2,9,0.227892,0.243136,73450.05192,0.018256,9,0
6273,6273,,7,0,11,0.4,22,11,0.21785,0.234505,4323.948327,0.026128,5,1
6274,6274,,10,0,5,0,0,10,0.210185,0.220449,17171.205689,0.006672,4,0
